timestamp,FR_Hip,FR_Thigh,FR_Calf,FL_Hip,FL_Thigh,FL_Calf,BR_Hip,BR_Thigh,BR_Calf,BL_Hip,BL_Thigh,BL_Calf
1782330109.652,90.00,38.12,137.82,93.00,111.95,105.53,97.00,20.09,99.19,97.00,101.33,71.70,-0.13,-0.24,-0.16,-0.22
1782330109.763,90.00,41.04,137.02,93.00,115.27,105.33,97.00,21.34,97.34,97.00,95.26,75.36,-0.14,-0.24,-0.17,-0.23
1782330109.876,90.00,43.71,134.70,93.00,117.77,104.73,97.00,22.67,96.32,97.00,89.07,79.23,-0.15,-0.23,-0.17,-0.24
1782330109.987,90.00,44.31,133.54,93.00,122.84,102.03,97.00,20.22,97.14,97.00,87.74,80.19,-0.16,-0.22,-0.16,-0.25
1782330110.098,90.00,44.29,131.70,93.00,131.54,96.73,97.00,19.98,98.28,97.00,90.41,79.46,-0.16,-0.20,-0.16,-0.24
1782330110.210,90.00,43.71,129.24,93.00,137.51,92.24,97.00,19.34,100.36,97.00,93.35,79.12,-0.16,-0.19,-0.16,-0.24
1782330110.322,90.00,41.96,127.00,93.00,139.89,88.64,97.00,17.23,103.53,97.00,95.11,80.25,-0.16,-0.18,-0.15,-0.24
1782330110.526,90.00,38.50,125.39,93.00,140.98,84.83,97.00,16.04,107.26,97.00,94.55,83.48,-0.16,-0.17,-0.14,-0.24
1782330110.638,90.00,34.94,122.88,93.00,141.91,80.39,97.00,17.12,111.30,97.00,94.53,86.63,-0.16,-0.16,-0.14,-0.25
1782330110.747,90.00,29.50,120.83,93.00,142.18,75.60,97.00,19.98,115.47,97.00,90.21,91.39,-0.15,-0.16,-0.14,-0.25
1782330110.860,90.00,29.43,115.21,93.00,138.43,72.18,97.00,21.07,120.57,97.00,98.58,91.31,-0.16,-0.16,-0.13,-0.25
1782330110.972,90.00,22.82,112.83,93.00,133.66,69.61,97.00,23.02,125.79,97.00,90.97,96.46,-0.15,-0.17,-0.13,-0.26
1782330111.083,90.00,23.26,107.75,93.00,134.46,63.47,97.00,31.57,126.94,97.00,99.50,97.52,-0.15,-0.15,-0.15,-0.25
1782330111.194,90.00,14.78,105.43,93.00,121.90,68.56,97.00,28.55,135.55,97.00,84.31,93.64,-0.14,-0.19,-0.12,-0.26
1782330111.307,90.00,14.51,101.75,93.00,123.64,62.48,97.00,38.01,132.81,97.00,85.87,95.62,-0.14,-0.17,-0.15,-0.26
1782330111.420,90.00,14.47,98.80,93.00,117.10,65.19,97.00,40.29,135.14,97.00,90.95,101.77,-0.14,-0.19,-0.15,-0.26
1782330111.537,90.00,11.03,96.92,93.00,112.81,66.89,97.00,44.11,134.25,97.00,87.76,98.03,-0.14,-0.20,-0.16,-0.26
1782330111.651,90.00,10.70,95.62,93.00,107.78,70.37,97.00,46.97,132.91,97.00,88.31,98.73,-0.14,-0.21,-0.17,-0.26
1782330111.763,90.00,9.43,95.22,93.00,103.98,73.46,97.00,50.21,129.74,97.00,88.37,98.82,-0.14,-0.22,-0.18,-0.26
1782330111.875,90.00,6.84,95.62,93.00,79.78,83.09,97.00,41.13,140.39,97.00,100.14,106.49,-0.13,-0.26,-0.14,-0.25
1782330111.988,90.00,6.27,96.93,93.00,76.01,79.12,97.00,38.50,141.27,97.00,112.51,101.37,-0.13,-0.26,-0.13,-0.23
1782330112.102,90.00,4.65,98.98,93.00,92.97,84.93,97.00,40.82,134.35,97.00,118.40,96.43,-0.12,-0.25,-0.15,-0.22
1782330112.217,90.00,9.68,102.24,93.00,96.91,85.08,97.00,39.60,130.99,97.00,128.22,88.66,-0.13,-0.25,-0.16,-0.19
1782330112.330,90.00,3.34,105.52,93.00,99.10,86.64,97.00,37.28,127.91,97.00,123.84,87.51,-0.11,-0.24,-0.16,-0.20
1782330112.445,90.00,11.58,110.41,93.00,100.36,89.13,97.00,34.24,124.75,97.00,131.02,79.73,-0.12,-0.25,-0.16,-0.18
1782330112.557,90.00,13.72,115.35,93.00,101.27,92.03,97.00,30.91,121.30,97.00,129.82,75.72,-0.12,-0.25,-0.15,-0.18
1782330112.670,90.00,15.71,120.81,93.00,105.43,93.38,97.00,29.34,116.69,97.00,126.22,72.89,-0.11,-0.24,-0.16,-0.18
1782330112.783,90.00,19.40,126.17,93.00,104.33,97.36,97.00,25.34,113.37,97.00,122.45,70.40,-0.11,-0.25,-0.15,-0.18
1782330112.895,90.00,24.01,130.85,93.00,108.04,98.92,97.00,24.30,109.07,97.00,118.43,68.58,-0.11,-0.24,-0.16,-0.19
1782330113.007,90.00,27.77,135.26,93.00,109.69,101.16,97.00,22.70,105.50,97.00,112.67,69.02,-0.11,-0.24,-0.16,-0.20
1782330113.119,90.00,32.77,137.03,93.00,110.06,103.57,97.00,20.92,102.57,97.00,108.69,68.82,-0.12,-0.24,-0.16,-0.21
1782330113.232,90.00,37.89,136.32,93.00,111.15,105.17,97.00,20.08,100.08,97.00,105.66,68.65,-0.14,-0.24,-0.16,-0.21
1782330113.345,90.00,41.34,135.55,93.00,110.97,106.67,97.00,19.02,98.42,97.00,100.66,71.25,-0.15,-0.24,-0.16,-0.22
1782330113.457,90.00,44.62,133.19,93.00,110.98,107.45,97.00,18.52,97.48,97.00,96.02,74.25,-0.16,-0.24,-0.16,-0.23
1782330113.572,90.00,46.95,130.55,93.00,112.85,106.89,97.00,16.78,97.63,97.00,93.46,76.16,-0.17,-0.24,-0.15,-0.24
1782330113.685,90.00,46.79,129.58,93.00,120.87,102.57,97.00,14.06,98.73,97.00,94.58,75.96,-0.17,-0.23,-0.15,-0.23
1782330113.798,90.00,46.00,128.06,93.00,130.89,96.08,97.00,15.51,100.14,97.00,96.06,76.27,-0.17,-0.20,-0.15,-0.23
1782330113.910,90.00,44.43,126.23,93.00,133.50,92.57,97.00,12.60,102.90,97.00,97.50,77.38,-0.17,-0.20,-0.14,-0.23
1782330114.023,90.00,41.50,124.72,93.00,138.89,87.15,97.00,14.61,105.92,97.00,97.66,80.10,-0.17,-0.18,-0.14,-0.24
1782330114.136,90.00,35.93,124.44,93.00,142.14,82.08,97.00,16.99,109.48,97.00,93.38,85.94,-0.16,-0.17,-0.14,-0.25
1782330114.248,90.00,36.45,118.52,93.00,138.83,79.07,97.00,15.20,114.44,97.00,101.51,84.35,-0.17,-0.17,-0.13,-0.24
1782330114.360,90.00,31.47,116.33,93.00,138.87,74.14,97.00,19.23,118.81,97.00,99.53,89.31,-0.16,-0.16,-0.13,-0.24
1782330114.473,90.00,30.00,111.82,93.00,134.61,71.24,97.00,21.00,124.05,97.00,103.38,90.78,-0.16,-0.17,-0.13,-0.24
1782330114.586,90.00,28.01,107.82,93.00,130.98,68.31,97.00,24.93,128.55,97.00,105.67,93.15,-0.16,-0.17,-0.13,-0.24
1782330114.698,90.00,26.47,104.01,93.00,127.53,65.74,97.00,29.87,131.78,97.00,107.91,95.37,-0.17,-0.17,-0.13,-0.24
1782330114.810,90.00,24.91,100.71,93.00,123.02,64.91,97.00,34.13,134.31,97.00,109.27,97.74,-0.17,-0.18,-0.14,-0.23
1782330114.922,90.00,25.61,97.29,93.00,119.18,64.54,97.00,38.82,134.89,97.00,113.05,98.41,-0.17,-0.19,-0.15,-0.23
1782330115.036,90.00,25.38,94.94,93.00,115.27,65.36,97.00,43.09,134.15,97.00,114.67,99.67,-0.17,-0.19,-0.16,-0.23
1782330115.149,90.00,23.49,93.90,93.00,111.52,67.17,97.00,47.05,132.13,97.00,113.33,101.76,-0.17,-0.20,-0.17,-0.23
1782330115.261,90.00,25.09,92.63,93.00,108.10,69.66,97.00,50.83,128.93,97.00,116.07,101.07,-0.18,-0.21,-0.18,-0.23
1782330115.372,90.00,25.10,92.72,93.00,103.77,73.82,97.00,49.89,129.87,97.00,122.51,97.75,-0.18,-0.22,-0.18,-0.21
1782330115.485,90.00,16.99,95.70,93.00,79.49,83.00,97.00,40.47,139.93,97.00,122.16,97.03,-0.15,-0.26,-0.14,-0.21
1782330115.598,90.00,14.35,97.92,93.00,81.65,84.91,97.00,39.06,138.19,97.00,126.52,93.19,-0.15,-0.26,-0.14,-0.20
1782330115.710,90.00,12.50,100.77,93.00,81.48,85.39,97.00,36.68,136.14,97.00,129.64,89.24,-0.14,-0.26,-0.14,-0.19
1782330115.822,90.00,16.53,103.70,93.00,97.03,86.59,97.00,37.79,129.70,97.00,136.31,83.16,-0.14,-0.25,-0.15,-0.17
1782330115.934,90.00,17.26,107.71,93.00,92.23,91.04,97.00,32.61,128.38,97.00,137.20,78.82,-0.14,-0.26,-0.15,-0.16
1782330116.047,90.00,17.17,112.55,93.00,95.05,93.08,97.00,29.90,124.32,97.00,134.85,75.22,-0.13,-0.25,-0.15,-0.16
1782330116.158,90.00,19.47,117.38,93.00,92.03,95.53,97.00,25.41,120.92,97.00,132.55,71.30,-0.13,-0.26,-0.14,-0.16
1782330116.272,90.00,22.37,122.30,93.00,109.32,93.32,97.00,29.54,113.56,97.00,128.92,68.11,-0.13,-0.24,-0.16,-0.17
1782330116.384,90.00,27.29,126.03,93.00,101.14,100.18,97.00,22.08,111.72,97.00,126.03,64.70,-0.13,-0.25,-0.15,-0.17
1782330116.498,90.00,31.79,129.09,93.00,100.42,102.73,97.00,19.22,108.10,97.00,122.00,62.71,-0.14,-0.25,-0.15,-0.17
1782330116.614,90.00,36.23,130.94,93.00,108.28,103.28,97.00,20.70,103.97,97.00,117.74,61.89,-0.14,-0.24,-0.16,-0.18
1782330116.727,90.00,38.51,133.63,93.00,106.82,105.85,97.00,18.33,101.49,97.00,110.94,64.74,-0.14,-0.25,-0.15,-0.19
1782330116.839,90.00,42.16,133.24,93.00,108.82,106.86,97.00,18.21,99.27,97.00,106.25,66.71,-0.15,-0.25,-0.16,-0.21
1782330116.952,90.00,46.33,130.51,93.00,93.36,100.80,97.00,11.61,98.69,97.00,102.95,68.32,-0.16,-0.26,-0.14,-0.21
1782330117.067,90.00,48.69,128.51,93.00,114.82,106.10,97.00,20.70,96.80,97.00,97.50,72.78,-0.17,-0.24,-0.16,-0.23
1782330117.183,90.00,44.48,133.11,93.00,121.92,102.39,97.00,18.14,97.70,97.00,88.51,79.84,-0.16,-0.22,-0.16,-0.25
1782330117.295,90.00,47.36,127.67,93.00,129.22,97.60,97.00,16.73,99.19,97.00,97.09,74.71,-0.17,-0.21,-0.15,-0.23
1782330117.405,90.00,47.13,124.94,93.00,134.42,93.19,97.00,15.48,101.47,97.00,100.11,74.20,-0.18,-0.19,-0.15,-0.23
1782330117.516,90.00,44.38,123.85,93.00,137.37,89.15,97.00,14.18,104.54,97.00,100.24,76.85,-0.17,-0.18,-0.14,-0.23
1782330117.628,90.00,42.85,120.66,93.00,138.36,85.27,97.00,13.22,108.30,97.00,103.10,77.90,-0.18,-0.18,-0.13,-0.23
1782330117.741,90.00,39.70,118.27,93.00,139.15,80.80,97.00,14.57,112.52,97.00,104.05,80.94,-0.17,-0.17,-0.13,-0.23
1782330117.853,90.00,37.75,114.50,93.00,137.72,76.81,97.00,16.14,117.29,97.00,106.91,82.88,-0.18,-0.17,-0.13,-0.23
1782330117.964,90.00,33.19,112.21,93.00,132.86,74.49,97.00,16.54,122.88,97.00,105.98,87.57,-0.17,-0.17,-0.12,-0.23
1782330118.076,90.00,34.46,106.55,93.00,132.22,69.66,97.00,22.89,126.90,97.00,112.71,87.23,-0.18,-0.17,-0.13,-0.22
1782330118.187,90.00,31.14,103.74,93.00,128.64,66.99,97.00,27.46,130.81,97.00,112.74,91.11,-0.18,-0.17,-0.13,-0.22
1782330118.299,90.00,31.01,99.79,93.00,124.38,65.59,97.00,31.92,133.80,97.00,116.14,92.62,-0.18,-0.18,-0.13,-0.22
1782330118.409,90.00,29.95,96.85,93.00,121.23,64.11,97.00,37.28,134.43,97.00,117.64,94.85,-0.18,-0.18,-0.14,-0.22
1782330118.526,90.00,28.52,94.72,93.00,117.17,64.59,97.00,41.59,134.35,97.00,118.00,97.12,-0.18,-0.19,-0.15,-0.22
1782330118.638,90.00,33.73,90.64,93.00,114.59,64.72,97.00,46.69,131.66,97.00,125.23,95.24,-0.20,-0.19,-0.17,-0.21
1782330118.750,90.00,34.78,89.08,93.00,110.74,67.27,97.00,50.29,129.23,97.00,127.03,95.46,-0.20,-0.20,-0.18,-0.20
1782330118.860,90.00,33.16,89.53,93.00,108.90,68.81,97.00,53.93,125.56,97.00,127.36,95.57,-0.20,-0.21,-0.19,-0.20
1782330118.972,90.00,30.48,91.23,93.00,109.38,69.03,97.00,53.64,125.07,97.00,133.33,92.45,-0.19,-0.21,-0.19,-0.19
1782330119.084,90.00,27.39,93.85,93.00,110.85,69.29,97.00,53.24,123.61,97.00,137.45,89.51,-0.18,-0.21,-0.19,-0.18
1782330119.196,90.00,25.79,96.67,93.00,112.30,70.52,97.00,51.94,122.08,97.00,141.33,86.06,-0.17,-0.21,-0.20,-0.16
1782330119.307,90.00,21.28,101.13,93.00,113.98,72.36,97.00,50.11,120.19,97.00,140.27,83.29,-0.16,-0.21,-0.19,-0.16
1782330119.418,90.00,22.03,104.71,93.00,116.18,74.40,97.00,48.22,117.65,97.00,142.18,78.94,-0.16,-0.21,-0.20,-0.15
1782330119.529,90.00,21.97,109.19,93.00,117.80,77.43,97.00,45.47,115.29,97.00,140.84,74.88,-0.15,-0.21,-0.19,-0.15
1782330119.641,90.00,22.89,113.93,93.00,120.11,80.19,97.00,43.28,112.13,97.00,138.12,70.85,-0.14,-0.21,-0.19,-0.15
1782330119.753,90.00,25.84,118.24,93.00,121.43,83.77,97.00,40.32,109.37,97.00,135.36,66.66,-0.14,-0.21,-0.19,-0.15
1782330119.864,90.00,30.38,121.54,93.00,124.34,86.22,97.00,39.15,105.52,97.00,132.63,62.45,-0.15,-0.21,-0.20,-0.15
1782330119.975,90.00,33.46,125.26,93.00,125.56,89.52,97.00,36.89,102.60,97.00,127.49,60.36,-0.15,-0.21,-0.19,-0.16
1782330120.086,90.00,39.18,125.89,93.00,127.82,91.84,97.00,36.18,99.27,97.00,124.63,57.35,-0.16,-0.21,-0.20,-0.16
1782330120.197,90.00,42.78,127.11,93.00,130.75,93.36,97.00,36.74,95.89,97.00,119.71,57.42,-0.16,-0.20,-0.20,-0.17
1782330120.308,90.00,49.35,123.81,93.00,130.61,95.82,97.00,34.92,94.35,97.00,117.97,55.48,-0.18,-0.20,-0.20,-0.17
1782330120.419,90.00,48.16,127.61,93.00,131.39,97.08,97.00,34.58,92.85,97.00,108.91,62.89,-0.17,-0.20,-0.20,-0.20
1782330120.531,90.00,51.92,124.63,93.00,129.87,98.64,97.00,32.60,92.87,97.00,105.40,65.41,-0.19,-0.21,-0.19,-0.20
1782330120.642,90.00,54.40,121.94,93.00,131.18,98.03,97.00,29.45,94.13,97.00,104.55,66.26,-0.19,-0.20,-0.19,-0.21
1782330120.759,90.00,56.99,118.19,93.00,135.10,95.45,97.00,25.08,96.52,97.00,108.28,63.50,-0.20,-0.19,-0.18,-0.20
1782330120.870,90.00,56.50,116.66,93.00,139.03,92.17,97.00,22.21,99.09,97.00,109.84,64.03,-0.21,-0.18,-0.17,-0.20
1782330120.981,90.00,51.03,118.98,93.00,136.99,90.55,97.00,15.28,103.09,97.00,107.30,69.43,-0.19,-0.19,-0.15,-0.21
1782330121.093,90.00,44.88,120.78,93.00,144.62,84.46,97.00,20.05,105.49,97.00,103.85,75.82,-0.18,-0.16,-0.15,-0.22
1782330121.205,90.00,40.55,119.73,93.00,140.57,81.99,97.00,15.49,110.48,97.00,102.92,80.19,-0.17,-0.17,-0.14,-0.23
1782330121.315,90.00,41.05,114.25,93.00,142.04,76.87,97.00,18.98,114.49,97.00,109.05,79.57,-0.18,-0.16,-0.14,-0.22
1782330121.427,90.00,37.20,111.86,93.00,139.81,72.80,97.00,21.05,119.18,97.00,109.32,83.62,-0.18,-0.16,-0.14,-0.22
1782330121.539,90.00,35.35,108.03,93.00,135.10,70.04,97.00,22.64,124.43,97.00,111.91,86.04,-0.18,-0.16,-0.13,-0.22
1782330121.650,90.00,33.65,104.31,93.00,132.38,66.38,97.00,27.57,128.08,97.00,114.21,88.61,-0.18,-0.16,-0.13,-0.22
1782330121.761,90.00,32.04,100.91,93.00,130.15,62.66,97.00,33.66,129.81,97.00,116.02,91.26,-0.18,-0.16,-0.15,-0.22
1782330121.874,90.00,30.19,98.08,93.00,123.39,63.81,97.00,35.79,133.68,97.00,116.86,94.07,-0.18,-0.18,-0.14,-0.22
1782330121.986,90.00,31.11,94.71,93.00,120.44,62.65,97.00,41.17,133.09,97.00,120.28,94.95,-0.19,-0.18,-0.16,-0.21
1782330122.099,90.00,29.69,93.04,93.00,117.77,62.32,97.00,46.44,130.84,97.00,120.29,97.05,-0.19,-0.18,-0.17,-0.22
1782330122.211,90.00,30.43,91.29,93.00,114.38,63.95,97.00,50.63,128.32,97.00,122.15,97.47,-0.19,-0.19,-0.18,-0.21
1782330122.323,90.00,29.93,90.87,93.00,110.97,66.72,97.00,54.35,125.11,97.00,122.00,98.13,-0.19,-0.20,-0.19,-0.21
1782330122.435,90.00,26.49,92.37,93.00,109.85,68.14,97.00,54.49,124.64,97.00,125.65,96.13,-0.18,-0.21,-0.20,-0.21
1782330122.548,90.00,26.67,93.40,93.00,105.32,73.70,97.00,49.64,128.40,97.00,133.92,91.48,-0.18,-0.22,-0.18,-0.18
1782330122.661,90.00,19.26,97.48,93.00,81.28,84.78,97.00,38.66,137.95,97.00,132.67,90.07,-0.16,-0.26,-0.14,-0.19
1782330122.773,90.00,28.54,97.33,93.00,99.79,82.59,97.00,41.67,130.09,97.00,146.34,83.23,-0.18,-0.24,-0.16,-0.15
1782330122.884,90.00,20.68,103.43,93.00,98.02,86.53,97.00,37.65,128.92,97.00,140.64,81.05,-0.15,-0.25,-0.16,-0.16
1782330122.997,90.00,18.21,108.27,93.00,98.18,89.47,97.00,34.17,126.21,97.00,137.93,77.81,-0.14,-0.25,-0.15,-0.16
1782330123.110,90.00,22.69,111.83,93.00,101.26,91.19,97.00,31.84,122.12,97.00,139.70,72.39,-0.15,-0.25,-0.16,-0.15
1782330123.222,90.00,22.43,117.33,93.00,102.06,94.20,97.00,28.51,118.45,97.00,134.54,69.37,-0.14,-0.25,-0.15,-0.16
1782330123.334,90.00,27.59,120.75,93.00,103.54,96.89,97.00,25.75,114.45,97.00,133.01,64.63,-0.14,-0.25,-0.15,-0.15
1782330123.446,90.00,30.17,125.19,93.00,105.64,99.20,97.00,23.71,110.39,97.00,127.64,62.57,-0.14,-0.25,-0.16,-0.16
1782330123.559,90.00,32.36,129.66,93.00,105.58,102.11,97.00,21.07,106.94,97.00,121.08,62.68,-0.14,-0.25,-0.15,-0.17
1782330123.670,90.00,37.26,130.80,93.00,104.64,104.73,97.00,18.60,103.91,97.00,117.37,61.52,-0.15,-0.25,-0.15,-0.18
1782330123.783,90.00,40.95,131.57,93.00,110.64,104.92,97.00,20.10,100.67,97.00,112.52,62.63,-0.15,-0.24,-0.16,-0.19
1782330123.896,90.00,44.43,130.99,93.00,108.39,107.19,97.00,17.85,99.05,97.00,107.84,64.77,-0.16,-0.25,-0.16,-0.20
1782330124.009,90.00,47.13,129.77,93.00,112.31,106.83,97.00,19.36,97.48,97.00,102.61,68.48,-0.17,-0.24,-0.16,-0.21
1782330124.120,90.00,48.20,129.09,93.00,115.26,105.91,97.00,20.39,96.87,97.00,95.74,74.28,-0.17,-0.24,-0.16,-0.23
1782330124.235,90.00,46.08,130.86,93.00,122.18,102.13,97.00,17.01,98.06,97.00,92.63,77.21,-0.16,-0.22,-0.16,-0.24
1782330124.346,90.00,47.46,127.13,93.00,118.52,102.79,97.00,6.71,100.04,97.00,97.75,74.44,-0.17,-0.23,-0.13,-0.23
1782330124.459,90.00,44.94,126.66,93.00,134.88,92.58,97.00,15.08,101.95,97.00,97.25,76.96,-0.17,-0.19,-0.15,-0.23
1782330124.571,90.00,40.80,126.59,93.00,138.17,88.28,97.00,14.49,105.06,97.00,94.81,81.38,-0.16,-0.18,-0.14,-0.24
1782330124.684,90.00,41.85,120.72,93.00,139.43,84.16,97.00,14.23,108.88,97.00,102.53,78.95,-0.17,-0.17,-0.13,-0.23
1782330124.795,90.00,38.54,118.29,93.00,137.93,80.61,97.00,13.65,113.44,97.00,103.28,82.15,-0.17,-0.17,-0.13,-0.23
1782330124.909,90.00,35.34,115.25,93.00,137.12,76.28,97.00,16.27,118.17,97.00,104.38,85.31,-0.17,-0.17,-0.12,-0.23
1782330125.020,90.00,33.82,110.98,93.00,133.94,72.96,97.00,18.68,123.33,97.00,107.79,87.06,-0.17,-0.17,-0.12,-0.23
1782330125.134,90.00,30.71,107.73,93.00,131.05,69.58,97.00,23.07,127.90,97.00,108.49,90.56,-0.17,-0.17,-0.12,-0.23
1782330125.245,90.00,30.91,103.14,93.00,127.20,67.28,97.00,27.55,131.85,97.00,113.09,91.51,-0.18,-0.18,-0.13,-0.22
1782330125.358,90.00,29.92,99.65,93.00,123.43,65.66,97.00,32.48,134.35,97.00,115.31,93.65,-0.18,-0.18,-0.13,-0.22
1782330125.469,90.00,28.64,96.88,93.00,119.86,64.79,97.00,37.47,135.11,97.00,116.43,95.96,-0.18,-0.18,-0.14,-0.22
1782330125.582,90.00,28.20,94.46,93.00,116.90,64.37,97.00,42.61,133.83,97.00,117.89,97.52,-0.18,-0.19,-0.16,-0.22
1782330125.695,90.00,29.24,92.26,93.00,113.18,65.87,97.00,46.69,132.04,97.00,120.44,97.86,-0.19,-0.20,-0.17,-0.22
1782330125.807,90.00,34.75,88.99,93.00,111.78,66.08,97.00,52.30,127.13,97.00,127.07,95.55,-0.20,-0.20,-0.19,-0.20
1782330125.918,90.00,33.88,89.26,93.00,110.21,67.53,97.00,55.06,124.30,97.00,129.63,94.52,-0.20,-0.21,-0.20,-0.20
1782330126.032,90.00,29.47,91.81,93.00,109.67,68.97,97.00,53.68,124.79,97.00,133.64,92.14,-0.19,-0.21,-0.19,-0.19
1782330126.145,90.00,26.11,94.62,93.00,111.04,69.49,97.00,53.03,123.41,97.00,137.22,89.26,-0.18,-0.21,-0.19,-0.18
1782330126.257,90.00,25.54,97.22,93.00,113.49,69.93,97.00,52.53,120.96,97.00,141.81,85.47,-0.17,-0.20,-0.20,-0.16
1782330126.369,90.00,22.17,101.47,93.00,115.01,72.07,97.00,50.43,119.22,97.00,141.52,82.34,-0.16,-0.20,-0.20,-0.16
1782330126.481,90.00,20.39,105.89,93.00,116.12,75.16,97.00,47.46,117.53,97.00,140.49,78.73,-0.15,-0.21,-0.19,-0.16
1782330126.594,90.00,22.58,109.79,93.00,119.06,77.20,97.00,45.91,114.15,97.00,141.00,74.01,-0.15,-0.21,-0.20,-0.15
1782330126.707,90.00,23.38,114.65,93.00,120.75,80.50,97.00,43.16,111.42,97.00,137.78,70.10,-0.14,-0.21,-0.20,-0.15
1782330126.818,90.00,26.72,118.77,93.00,122.51,83.79,97.00,40.64,108.37,97.00,135.11,65.84,-0.14,-0.21,-0.19,-0.15
1782330126.930,90.00,29.21,123.29,93.00,124.77,86.66,97.00,38.95,104.91,97.00,130.11,63.14,-0.14,-0.21,-0.20,-0.15
1782330127.043,90.00,34.51,125.40,93.00,128.05,88.74,97.00,38.76,100.93,97.00,127.11,59.72,-0.15,-0.20,-0.20,-0.16
1782330127.156,90.00,36.95,128.88,93.00,127.55,92.54,97.00,35.50,99.04,97.00,120.84,60.07,-0.15,-0.21,-0.19,-0.17
1782330127.268,90.00,43.05,127.54,93.00,129.37,94.51,97.00,35.07,96.24,97.00,118.56,57.91,-0.16,-0.21,-0.20,-0.17
1782330127.380,90.00,44.88,129.22,93.00,128.76,97.06,97.00,32.94,94.91,97.00,112.05,61.40,-0.16,-0.21,-0.19,-0.19
1782330127.491,90.00,50.52,125.24,93.00,127.25,99.29,97.00,30.60,94.35,97.00,110.21,61.24,-0.18,-0.21,-0.19,-0.19
1782330127.604,90.00,54.41,122.00,93.00,126.43,100.39,97.00,29.46,94.08,97.00,106.92,63.77,-0.19,-0.21,-0.19,-0.20
1782330127.717,90.00,57.13,118.99,93.00,130.52,98.27,97.00,27.40,94.97,97.00,107.47,63.36,-0.20,-0.21,-0.18,-0.20
1782330127.830,90.00,55.49,119.43,93.00,136.27,94.73,97.00,24.97,96.79,97.00,107.09,64.99,-0.20,-0.19,-0.17,-0.20
1782330127.942,90.00,54.14,118.54,93.00,139.42,91.66,97.00,21.63,99.61,97.00,107.99,66.32,-0.20,-0.18,-0.16,-0.20
1782330128.055,90.00,53.40,116.14,93.00,144.03,87.42,97.00,21.63,102.28,97.00,110.38,67.13,-0.20,-0.17,-0.16,-0.20
1782330128.170,90.00,51.77,113.86,93.00,147.80,82.92,97.00,22.98,105.29,97.00,112.54,68.99,-0.20,-0.15,-0.16,-0.20
1782330128.282,90.00,50.18,110.98,93.00,147.80,78.79,97.00,22.93,109.39,97.00,115.18,71.09,-0.20,-0.15,-0.15,-0.20
1782330128.394,90.00,48.63,107.72,93.00,147.20,74.18,97.00,24.72,113.45,97.00,118.07,73.49,-0.21,-0.14,-0.15,-0.20
1782330128.508,90.00,46.82,104.48,93.00,144.35,69.85,97.00,26.52,117.90,97.00,120.68,76.40,-0.21,-0.14,-0.15,-0.19
1782330128.620,90.00,43.17,102.43,93.00,140.72,65.81,97.00,29.40,122.00,97.00,121.31,80.63,-0.20,-0.14,-0.15,-0.20
1782330128.732,90.00,44.00,97.67,93.00,137.15,62.03,97.00,33.61,125.02,97.00,125.79,82.35,-0.21,-0.14,-0.15,-0.19
1782330128.844,90.00,40.83,95.68,93.00,129.74,62.11,97.00,34.68,129.94,97.00,125.97,86.24,-0.21,-0.16,-0.15,-0.20
1782330128.958,90.00,39.26,93.18,93.00,124.20,62.28,97.00,37.86,132.54,97.00,127.06,89.12,-0.20,-0.17,-0.15,-0.20
1782330129.073,90.00,39.31,90.41,93.00,120.20,62.30,97.00,42.26,132.60,97.00,129.10,90.96,-0.21,-0.18,-0.16,-0.19
1782330129.188,90.00,38.47,88.81,93.00,113.50,66.36,97.00,44.08,134.05,97.00,129.68,92.78,-0.21,-0.20,-0.16,-0.19
1782330129.300,90.00,39.77,86.91,93.00,111.07,67.19,97.00,48.92,130.50,97.00,131.70,93.23,-0.21,-0.20,-0.18,-0.19
1782330129.411,90.00,39.27,86.70,93.00,109.12,68.57,97.00,53.78,125.74,97.00,131.53,93.77,-0.21,-0.21,-0.19,-0.19
1782330129.522,90.00,35.46,88.87,93.00,108.46,69.67,97.00,53.13,125.93,97.00,136.14,91.63,-0.20,-0.21,-0.19,-0.18
1782330129.633,90.00,29.28,92.70,93.00,108.38,71.17,97.00,51.64,125.86,97.00,137.69,89.87,-0.19,-0.21,-0.19,-0.18
1782330129.744,90.00,22.73,97.00,93.00,109.77,72.16,97.00,50.46,124.35,97.00,137.09,88.00,-0.17,-0.21,-0.19,-0.17
1782330129.856,90.00,18.75,100.91,93.00,111.10,74.04,97.00,48.48,122.70,97.00,137.09,85.16,-0.15,-0.21,-0.19,-0.17
1782330129.968,90.00,16.08,105.10,93.00,112.50,76.49,97.00,45.99,120.69,97.00,136.20,81.93,-0.14,-0.21,-0.19,-0.17
1782330130.077,90.00,15.17,109.64,93.00,114.43,78.99,97.00,43.58,117.97,97.00,134.66,78.39,-0.13,-0.22,-0.19,-0.17
1782330130.190,90.00,12.29,115.06,93.00,115.70,82.32,97.00,40.48,115.35,97.00,128.78,76.68,-0.11,-0.22,-0.18,-0.18
1782330130.301,90.00,14.35,120.57,93.00,117.95,85.05,97.00,38.28,111.87,97.00,125.37,73.83,-0.11,-0.22,-0.19,-0.18
1782330130.413,90.00,16.43,126.59,93.00,120.61,87.55,97.00,36.70,108.08,97.00,119.85,72.71,-0.10,-0.21,-0.19,-0.19
